Date;pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9;pred_10;pred_11;pred_12;pred_13;pred_14;pred_15;pred_16;pred_17;pred_18;pred_19;pred_20;pred_21;pred_22;pred_23;pred_24;pred_25;pred_26;pred_27;pred_28;pred_29;pred_30;pred_31;pred_32;pred_33;pred_34;pred_35;pred_36;pred_37;pred_38;pred_39
31/07/2013;26634,929614233486;23473,304200000002;23684,5098;21561,604166666657;21400,40936666666;23410,870283333323;24445,83710000002;23959,532627;24219,059500000003;24521,454369387764;25618,346049999993;23976,90656520788;23348,57483;23438,62924926686;21395,051620000013;23194,912960000016;23832,937319999983;25677,99759930148;24357,969999999987;25667,333480066416;19705,052552494413;21684,0849;20170,784329999966;20890,405629999965;20591,578550000006;23338,360276666615;23399,696448541363;19552,717418999993;23132,557316666644;19425,763999999966;18919,54849;20405,76197802197;20448,456316639742;19818,41463;20731,6531775856;19888,880000000005;19647,443299999955;20048,99560000001;20647,882313999988;19771,31813
31/08/2013;25460,29380272347;23568,4092;23755,059;21624,11083333334;21762,176833333346;23507,48460666668;24694,047350000008;24485,782627;24727,184500000003;24449,809327860698;25686,709050000005;24279,79232547713;23608,14566;23565,92072477064;21569,446973333324;22566,262525;23797,9677;25745,094767845963;24387,559999999983;25734,789786624955;18955,03769365002;22143,934013333354;20203,36766333331;20834,954629999964;20400,319150000025;22806,923643333343;23220,406996091973;19674,45973999999;22606,584973333345;19520,69399999999;21242,43143;20436,31363636366;20573,925081835492;21674,59794;20594,68843467071;20215,44332949999;19710,95254;20235,570600000006;20573,620116000006;20097,146089999995
30/09/2013;25030,940683988258;24162,0412;24084,363779999996;21873,494999999995;21630,796199999997;23440,879335000005;25040,487200000003;25105,685535;25235,309500000003;24449,7152539823;26012,113400000002;24583,229986314363;23644,0004;24007,80574405306;21553,598766666662;23202,10592;23762,998079999998;25973,268731636635;24415,42;25964,140179443784;19644,982567191844;22171,261036666656;20235,950996666652;20844,935809999966;20321,19199000002;22495,03005999999;23041,616166089807;19861,022545000014;22171,50092999998;19839,877000000008;22287,799769999998;20466,179999999993;20714,159236429827;22584,32748;20594,47325169205;20442,166670499995;20003,659019999992;20422,145600000003;20698,132253999996;20328,546090000003
31/10/2013;24602,318572561635;24573,5887;24437,686949999996;21886,995833333334;21977,689566666653;23567,16739666667;25192,4075;26577,501535;26656,4335;24449,690917316024;25547,244999999995;24885,984097624496;23679,85514;24448,796488331773;21687,252559999994;23285,186570000005;23743,791059999996;25516,920695549576;24446,73999999999;25505,435956034227;20709,779662075296;22198,588060000002;20412,963429999974;20696,223809999967;20273,150500000018;21353,52032666665;22016,26347136544;19960,9720124;21373,84302666664;19915,878999999957;23553,67411;20655,119999999995;20845,35673467326;23277,33363;20596,591318204388;20618,969999999987;20063,145499999955;20454,40026210001;20399,32869000001;20422,619349
30/11/2013;24435,279261214775;25340,2896;25315,78614;21942,030000000013;22108,784533333353;23786,723798333318;25547,165200000003;26982,245509999997;26823,301750000002;25131,59358;26313,920400000003;25036,66851955664;24675,45476;25364,27764336493;21972,74287333332;23908,069730000003;23724,58404;26107,513563446555;24693,559999999998;26099,04950259367;21409,756694605436;22338,637896666667;20617,2467633333;20610,27475999997;21641,45927000002;20308,07699333335;20990,79263000004;20221,4439176;20218,69114333333;19991,881000000023;24429,44536;20842,580000000016;21141,378003772596;23154,181485;21894,075395122374;20948,72332949999;20127,76900000003;20607,054137900006;21267,143196000005;20531,715251
31/12/2013;24268,23994966394;25353,3608;25381,275859999998;22166,291666666686;22258,97260000001;24006,280199999994;25345,28850000001;26871,603984999998;26990,170000000002;25131,690042809918;25758,993750000023;25188,318385086357;25286,80055;25352,7554560092;22280,184366666683;22498,487370000003;23705,377019999993;25785,385389512143;24943,839999999997;25775,26286650187;22013,788526829263;22478,687733333325;20821,530096666684;20593,639459999977;21739,42623000004;19266,549410000007;19965,126239948877;20285,721735;19456,378689999983;20270,955999999976;24811,144;21031,555238095258;21432,343586077623;23133,90659;21893,872293580644;21078,796670499985;20395,46549999999;20759,708;21409,273673999996;20675,148579999994
31/01/2014;24760,049372221616;25328,717999999997;25149,810939999996;22282,71666666666;22320,010666666654;23766,87603;24880,74059999999;26071,367185;26217,494800000004;25131,295865714288;25581,249949999998;25339,664011963505;23553,562680000003;25341,73034916201;21608,37572000001;23305,479659999997;23885,47931999999;25610,899216896913;25185,47;25599,87588328906;21079,392621932897;22489,542659999992;20500,22138333335;22215,088270000007;21453,061270000035;19936,32288999998;20509,6341908366;20520,239552400017;20106,282079999975;20367,42599999995;23835,78902;21050,880000000034;21732,836641136746;22998,61673;21891,78625586108;21408,54999999999;20499,533299999952;21192,04946210001;20997,67566600001;21042,988069
28/02/2014;24448,629205040877;24915,1886;24597,49498;22363,10833333335;22088,44073333335;23493,5561;25506,301600000006;27719,0997;27317,239900000004;25096,55624078431;25343,006400000013;25340,212950008026;24268,303659999998;24579,24972;22138,541873333335;23304,10583;24065,581620000004;25543,72659882609;24968,37999999999;25532,411494855856;22171,305409836063;22276,09019999999;20523,738049999956;21972,212889999995;21545,62984000001;20337,867495000013;21053,4762196948;21106,887527600004;20599,655620000005;20463,896000000008;24228,16386;21073,199999999983;21613,249519805482;23477,57109;21827,077974388376;21350,369999999995;20591,46730000002;21341,222537900016;21532,206863999992;21440,872831
31/03/2014;24137,209204773193;26001,6063;25944,262445;22691,375;22827,481799999994;23220,236170000004;25747,209600000002;27466,90284;27417,808;25096,55588;26160,103100000008;25339,806159615888;25279,30889;25997,07168680641;22504,074176666676;24151,841480000003;24245,683919999996;26013,49657332193;24746,09999999999;26004,612352835247;22354,42451452282;22062,63773999999;20547,254716666677;21990,51172000001;21663,84958499999;20813,811349999974;21597,54917699317;21446,89151;20672,923239999975;20857,81599999999;24677,523955;21093,282588235306;21496,049199999994;23672,582000000002;21825,878726970695;21192,34999999999;20980,85130000001;21687,190000000017;21231,149699999994;21559,76587999999
30/04/2014;25245,705228289604;25911,0795;25945,35373;22732,769166666665;22688,8257;23382,343213333326;25511,573300000004;27885,641859999996;27716,9107;25096,63999428571;25145,411500000017;25339,812438668814;25947,42312;25901,00113073394;23067,906480000005;23835,99862;24315,5064;25194,754547742836;24530,73999999999;25181,64102637663;22519,54898271605;21983,997359999994;21006,366680000036;21918,014619999973;21776,417389999988;21128,864893333346;21556,13770651954;21430,52889;20969,29834333333;20912,50899999996;24840,03485;21341,00000000003;21388,944912298277;24000,2329;21826,739993894298;21234,009999999995;21048,90281999999;21485,53360000001;21077,595705;21497,656400000007
31/05/2014;25361,1850788883;26394,4942;26242,056246;22778,34666666668;22730,71680000001;23625,000186666686;25856,66445000001;28008,3653;27838,25095;25177,94206857143;25905,95670000001;25339,690268516228;24676,151456;26461,216571496665;22451,198923999997;24826,740045;24385,328879999986;25906,159010680713;24743,249999999985;25896,679778159247;23081,066016364697;22118,809439999997;21274,683346666658;22139,153207999974;21670,48843800003;21128,04793666667;21514,7549795355;21412,12788999999;20965,74205666664;20967,20199999999;25179,45942;21584,91975903616;21524,241156394288;24380,86866;21981,674902486935;21214,199999999997;21104,07209999999;21381,282600000006;21165,868485;21751,022150000004
30/06/2014;25781,8720189954;26345,552;25997,285067999997;22946,016666666677;22979,055600000007;23672,64154000001;26144,455;28080,286454999998;27959,5912;25177,599690505056;26502,754749999993;25340,051375574563;24073,416478;26272,740238151655;22181,32001200001;25392,48031;24455,151359999996;26523,57097361851;24964,410000000003;26517,280498423963;23601,87637608486;21736,841879999993;21543,00001333331;22038,95325099997;21570,07230400003;21212,07222999999;21473,236282756086;21356,526455;21040,95563000001;21168,405999999988;24657,535205;21832,644499999995;21660,110543794523;24103,48756;21983,395417547872;21344,149999999994;21307,714200000017;21277,031600000017;21517,070264999988;21628,822150000007
31/07/2014;26196,52222121218;26169,3305;25745,23559;23003,28416666668;23061,448300000004;23782,472139999998;25617,600999999995;27131,099855000004;27043,096300000005;25178,637825840706;26434,39174999998;25340,051989900865;23470,6815;26083,987192446042;22009,11510000001;25827,387520000004;24573,25409999999;26456,46093668678;25190,759999999995;26449,823892990447;23182,657775031956;21512,155079999997;21515,853589999984;22207,74137100001;21460,236270000023;21230,103606666642;21348,62208666664;21565,88502;21063,24180666663;21267,546000000002;24289,74739;21888,402278480993;21800,49475961538;24123,95116;21980,29417782955;21524,01999999999;21420,188850000006;21566,133600000016;21685,799318999998;21473,123460000003
31/08/2014;26458,41179674018;25066,6744;24798,6329;23094,201666666675;22961,65220000001;24263,256364999994;25876,045900000012;27612,902149999998;27491,9536;25720,507723333343;26287,756699999998;25188,41102186746;22950,9496;25050,25312381952;21984,2883;26480,050134999998;24691,35684;26496,73546945359;25408,22;26490,297273029777;24214,535862964618;22136,040363333326;21572,236923333345;22172,474535000016;22438,701950000017;21248,13498333335;21224,036087254935;21786,964269999997;21139,051093333343;21366,685999999987;24465,267395;21938,453493975918;21987,69169713919;24359,991055;23017,368297421024;21757,173329499987;21536,57579999999;21656,305600000007;21742,511131499996;21896,869070000015
30/09/2014;26720,30141766862;25531,047400000007;25210,078700000005;23482,669166666674;23644,628500000006;24744,040590000004;26077,190200000012;28049,792279999998;27940,8109;25720,313191546404;26479,9381;25037,040951108203;22899,770299999996;25547,844676895314;21959,46150000002;26165,230559999996;24809,459579999995;26443,047396595764;25627,40999999999;26436,332600656053;23773,69634209462;22759,92564666667;21628,620256666647;22172,474535000016;22401,022350000014;21159,13585999998;21099,01040982455;21988,678910000002;21095,69571999999;21822,886;24473,8206;21989,40870588235;22185,363604860482;24441,21415;23014,431302763376;21940,406670499986;22010,022749999975;21746,477600000013;22044,14131949999;22043,76907000001
31/10/2014;27022,975777140808;25750,6064;25731,426829999997;23603,502500000002;23430,242100000003;24807,172179999994;25311,5821;27101,61608;27025,291600000004;25720,765236774198;26042,414900000003;24885,283004493846;23597,62648;26045,076888575455;22528,771619999985;26083,533190000016;24781,61232;26013,543324093655;25848,329999999987;26004,610884371912;24423,51888123924;22591,789960000002;22380,64525666667;23209,77371000001;22505,583240000007;21189,63593666666;21030,67521635539;22249,700212400014;21206,39785666665;21904,363999999972;24582,122089999997;22447,78;22377,3722447342;24532,809144;23013,71704799295;22073,719999999987;22111,813979999977;22103,9582621;22248,093372000003;21961,180249000012
30/11/2014;27253,942686318314;25086,9269;24713,929895;23688,002500000002;23736,041299999997;25143,749584999998;25726,2898;27272,226816000002;27159,88375;25640,89877999999;26397,31390000001;24583,28607597635;22798,62367;24973,88362565293;22365,884229999996;27208,713600000003;24753,76505999999;26604,08371350277;25927,509999999995;26598,227066492167;25126,36433333333;23013,836536666655;22880,161923333333;23316,51688499999;22267,00378499998;21222,09388833336;20962,331283147243;22532,328355599995;21424,146213333355;21985,841999999975;23849,814300000002;22903,22551724137;22388,092353102344;24832,001082;22862,864890437457;22084,453329499986;22219,00021499998;22307,1741379;22204,209742499996;22232,696291000015
31/12/2014;27484,909594907087;25195,1987;24789,35567;23989,432499999995;24048,271299999993;25480,32699;25461,576100000006;27472,288151999997;27294,4759;25640,826519805807;26053,95505000002;24280,53208013645;22359,99121;25089,930085841144;22202,996839999993;27115,333950000015;24725,917799999996;26080,62571325773;26020,529999999984;26072,064204693568;25002,819925615993;23435,88311333335;23379,678589999996;23316,51688499999;22231,67915999997;21199,73133999997;20893,786988556705;22856,947113999995;21331,86447999999;22327,636;23524,79251;23364,557619047642;22396,512241439545;24124,48068;22863,08074208998;22195,026670499996;22586,50245;22510,390000000014;22215,409750499995;22439,829620000004
31/01/2015;27807,21181408703;25555,4022;25090,04483;24087,405000000028;24013,497533333357;25626,69350333333;26183,61600000001;29018,621152;28787,550400000004;25640,824241224473;26094,97285000002;23978,36953219893;23755,469599999997;25205,7479629981;23085,603100000008;27904,334390000004;24783,538859999993;26120,89171300904;26106,62999999999;26112,537263497536;24096,239860828773;23099,61174;22788,959709999996;22959,86335999996;22487,900439999998;21916,285406666633;21536,385764632752;22989,56587240001;22007,644706666644;22496,90400000001;23099,95604;22958,16870588236;22414,686933012912;24111,0003;22865,92624308358;22305,59999999999;22746,387790000008;22330,417862100003;22279,15172499999;22533,514368999997
28/02/2015;28295,540523145322;26438,146200000003;26425,683129999998;24220,160833333313;23987,133366666647;25836,652066666662;26741,939899999998;30474,54081;30280,624900000003;26159,31344258065;26108,16829999999;24127,993461759288;24473,0683;26689,630648604933;23289,368566666686;27419,180170000007;24841,15992;25892,774478619394;26298,189999999988;25883,187843057734;25650,94384201077;23335,153466666656;22346,10970999999;23094,054779999977;23489,993490000023;22697,057773333363;22177,936430199043;23059,60637760001;22793,500763333373;22666,171999999962;23913,251360000002;22550,300000000017;22792,08913292043;24467,03468;23849,56103932258;22622,14667049999;22907,857894999965;22150,44573790001;22624,741668999995;22545,647710999998
